"MLN195906070","19590607",0,"Sunday",0,"F","D","LAN","MLN","MIL05","drysd101","buhlb101","conlj102","burkk101","venzt901","donaa901","","",32399,"Allan Roth","David W. Smith","David W. Smith","1996/04/07 12:19PM","",1,1,0,0,-1,0,0,0,140,9,2,8,4,12,1,0,2,7,"buhlb101","drysd101","","","gillj102",5,"nealc101",4,"moonw101",7,"hodgg101",3,"rosej101",2,"fairr101",9,"demed101",8,"willm102",6,"drysd101",1,"wisec101",4,"mathe101",5,"aaroh101",9,"vernm101",7,"torrf102",3,"brutb101",8,"crand102",2,"mantf101",6,"buhlb101",1,"klipj101",""
"MLN195906080","19590608",0,"Monday",0,"F","D","CHN","MLN","MIL05","mores101","burdl101","burkk101","venzt901","donaa901","conlj102","","",12288,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/26 6:37PM","",1,0,0,0,-1,0,0,0,167,9,5,9,9,15,1,1,6,9,"burdl101","mores101","mcmad102","","taylt101",4,"darka101",5,"banke101",6,"longd101",3,"thomb105",9,"moryw101",7,"altmg101",8,"tayls102",2,"mores101",1,"wisec101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"crand102",2,"pafka101",8,"roacm101",7,"mantf101",6,"burdl101",1,"drabm101","mcmad102"
"MLN195906230","19590623",0,"Tuesday",0,"F","N","SLN","MLN","MIL05","kella103","willc104","donaa901","conlj102","burkk101","venzt901","","",24839,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/28 4:19PM","",1,0,0,0,-1,0,0,0,154,9,5,9,10,14,0,0,6,7,"willc104","jeffh101","","","blasd101",4,"cimog101",8,"whitb105",7,"boyek101",5,"cunnj101",9,"musis101",3,"smith108",2,"grama101",6,"kella103",1,"pafka101",8,"mathe101",5,"aaroh101",9,"adcoj101",3,"crand102",2,"coviw101",7,"logaj101",6,"mantf101",4,"willc104",1,"blayg101",""
"MLN195906240","19590624",0,"Wednesday",0,"F","N","SLN","MLN","MIL05","rickd101","jay-j101","conlj102","burkk101","venzt901","donaa901","","",19166,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/28 4:28PM","",1,0,0,0,-1,0,0,0,118,7,0,4,8,7,2,2,11,4,"jay-j101","rickd101","","","blasd101",4,"cunnj101",9,"whitb105",7,"boyek101",5,"cimog101",8,"musis101",3,"smith108",2,"grama101",6,"rickd101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"mantf101",4,"jay-j101",1,"chent101",""
"MLN195906250","19590625",0,"Thursday",0,"F","D","SLN","MLN","MIL05","mizew101","burdl101","burkk101","venzt901","donaa901","conlj102","","",19977,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/29 11:32PM","",1,0,0,0,-1,0,0,0,159,9,3,2,10,5,3,2,8,8,"mcdal101","burdl101","","","blasd101",4,"cunnj101",9,"whitb105",7,"boyek101",5,"cimog101",8,"musis101",3,"smith108",2,"grama101",6,"mizew101",1,"pafka101",8,"mathe101",5,"aaroh101",9,"adcoj101",3,"crand102",2,"coviw101",7,"logaj101",6,"mantf101",4,"burdl101",1,"mcdal101",""
"MLN195906260","19590626",0,"Friday",0,"F","N","CHN","MLN","MIL05","buzhj101","spahw101","dascf901","secof101","dixoh901","smitv101","","",35262,"Unknown Fan","Ron Rakowski","Ron Rakowski","1996/01/29 11:44PM","",1,0,0,0,-1,0,0,0,156,9,1,11,11,19,2,1,11,10,"spahw101","buzhj101","","","taylt101",4,"darka101",5,"walll101",9,"banke101",6,"thomb105",8,"neemc101",2,"moryw101",7,"longd101",3,"buzhj101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"mantf101",4,"spahw101",1,"singe101",""
"MLN195906270","19590627",0,"Saturday",0,"F","D","CHN","MLN","MIL05","hobbg101","willc104","secof101","dixoh901","smitv101","dascf901","","",26881,"","Comly","Comly","2010/05/11 6:19AM","",0,0,0,0,-1,0,0,0,132,9,7,1,13,6,0,1,7,6,"hobbg101","willc104","","","taylt101",4,"darka101",5,"walll101",9,"banke101",6,"longd101",3,"moryw101",7,"thomb105",8,"tayls102",2,"hobbg101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"mantf101",4,"willc104",1,"","mcmad102"
"MLN195906280","19590628",0,"Sunday",0,"F","D","CHN","MLN","MIL05","hilld102","pizaj101","dixoh901","smitv101","dascf901","secof101","","",32884,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/30 7:59AM","",1,0,0,0,-1,0,0,0,154,9,1,2,5,5,1,1,8,5,"pizaj101","hilld102","","","taylt101",4,"darka101",5,"walll101",9,"banke101",6,"thomb105",8,"avere102",7,"neemc101",2,"longd101",3,"hilld102",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"mantf101",4,"pizaj101",1,"henrb101",""
"MLN195907090","19590709",0,"Thursday",0,"F","N","LAN","MLN","MIL05","mcded101","jay-j101","craws901","delmv901","barla901","jackb901","","",33449,"Allan Roth","David W. Smith","David W. Smith","1996/06/26 10:55PM","",1,1,0,0,-1,0,0,0,178,13,4,3,13,8,2,0,8,5,"crair101","spahw101","","","gillj102",5,"nealc101",4,"moonw101",7,"snidd101",9,"hodgg101",3,"fairr101",8,"rosej101",2,"willm102",6,"mcded101",1,"obrij101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"crand102",2,"coviw101",7,"pafka101",8,"mantf101",6,"jay-j101",1,"crair101","spahw101"
"MLN195907110","19590711",0,"Saturday",0,"F","D","LAN","MLN","MIL05","koufs101","willc104","delmv901","barla901","jackb901","craws901","","",34009,"Allan Roth","David W. Smith","David W. Smith","1994/10/23 12:16PM","",1,1,0,0,-1,0,0,0,174,9,7,5,12,9,1,1,10,7,"drysd101","willc104","","","gillj102",5,"nealc101",4,"moonw101",7,"snidd101",9,"hodgg101",3,"rosej101",2,"demed101",8,"willm102",6,"koufs101",1,"obrij101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"crand102",2,"roacm101",7,"logaj101",6,"pafka101",8,"willc104",1,"drysd101","rushb101"
"MLN195907120","19590712",0,"Sunday",0,"F","D","SFN","MLN","MIL05","sanfj101","burdl101","barla901","jackb901","craws901","delmv901","","",40953,"Bob Stevens","","Alan Boodman","1995/09/24 10:43AM","",0,0,0,0,-1,0,0,0,151,9,2,4,7,7,1,1,4,4,"burdl101","sanfj101","","","davej101",5,"kirkw101",9,"maysw101",8,"cepeo101",3,"spend101",4,"branj101",7,"landh101",2,"brese101",6,"sanfj101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"crand102",2,"logaj101",6,"obrij101",4,"burdl101",1,"fishe102",""
"MLN195907130","19590713",0,"Monday",0,"F","N","SFN","MLN","MIL05","jones105","spahw101","jackb901","craws901","delmv901","barla901","","",35386,"Bob Stevens","","Alan Boodman","1995/09/24 10:47AM","",0,0,0,0,-1,0,0,0,118,9,0,3,6,4,0,0,6,6,"spahw101","jones105","","","davej101",5,"kirkw101",9,"maysw101",8,"cepeo101",3,"spend101",4,"branj101",7,"brese101",6,"schmb101",2,"jones105",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"crand102",2,"logaj101",6,"obrij101",4,"spahw101",1,"mills101",""
"MLN195907210","19590721",0,"Tuesday",0,"F","N","CIN","MLN","MIL05","newcd101","burdl101","dixoh901","smitv101","dascf901","secof101","","",24447,"Jerry Howe/22","Rakowski/Smith","Rakowski/Smith","1996/09/30 7:13PM","",1,0,0,0,-1,0,0,0,153,9,12,2,15,8,0,3,9,6,"newcd101","burdl101","","","tempj101",4,"pinsv101",8,"bellg103",9,"robif103",3,"lyncj102",7,"baile101",2,"jonew101",5,"kaske101",6,"newcd101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"crand102",2,"logaj101",6,"roacm101",4,"burdl101",1,"","giggb101"
"MLN195907220","19590722",0,"Wednesday",0,"F","N","CIN","MLN","MIL05","otooj101","spahw101","smitv101","dascf901","secof101","dixoh901","","",18843,"Jerry Howe","Ron Rakowski","Ron Rakowski","1996/09/30 7:28PM","",1,0,0,0,-1,0,0,0,157,9,4,5,9,7,1,0,5,7,"spahw101","otooj101","","","tempj101",4,"pinsv101",8,"bellg103",9,"robif103",3,"thomf103",7,"jonew101",5,"dottd101",2,"kaske101",6,"otooj101",1,"avilb101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"crand102",2,"logaj101",6,"mayel101",7,"mantf101",8,"spahw101",1,"",""
