"ATL198407220","19840722",0,"Sunday",0,"F","D","PHI","ATL","ATL01","carls001","mahlr001","palld901","engeb901","demud901","rungp901","","",26334,"","","","","",0,0,0,0,-1,0,0,0,120,9,6,2,8,3,0,1,6,3,"carls001","mahlr001","","","grosg001",7,"hayev001",8,"samuj001",4,"schmm001",5,"corct001",3,"wilsg001",9,"virgo001",2,"dejei001",6,"carls001",1,"roysj001",7,"ramir001",6,"murpd001",8,"watsb001",3,"kommb001",9,"johnr001",5,"hubbg001",4,"beneb001",2,"mahlr001",1,"holla001","garbg001"
"ATL198408030","19840803",0,"Friday",0,"F","N","SFN","ATL","ATL01","davim001","perep001","rennd901","weyel901","grins901","grege901","","",24750,"","","","","",0,0,0,0,-1,0,0,0,194,11,1,2,4,8,1,2,8,10,"moord001","mintg001","","","gladd001",8,"davic001",9,"baked002",7,"thoms001",3,"brenb001",2,"younj001",5,"lemaj001",6,"wellb001",4,"davim001",1,"washc001",9,"ramir001",6,"murpd001",8,"watsb001",3,"kommb001",7,"johnr001",5,"hubbg001",4,"beneb001",2,"perep001",1,"mintg001","moord001"
"ATL198408040","19840804",0,"Saturday",0,"F","N","SFN","ATL","ATL01","calvm001","mcmuc001","weyel901","grins901","grege901","rennd901","","",40114,"","","","","",0,0,0,0,-1,0,0,0,173,9,9,2,14,8,1,1,8,7,"calvm001","mcmuc001","","","davic001",8,"brenb001",2,"baked002",9,"leonj001",7,"thoms001",3,"younj001",5,"lemaj001",6,"kuipd001",4,"calvm001",1,"washc001",9,"ramir001",6,"murpd001",8,"chamc001",3,"kommb001",7,"oberk001",5,"hubbg001",4,"beneb001",2,"mcmuc001",1,"mintg001","garbg001"
"ATL198408050","19840805",0,"Sunday",0,"F","D","SFN","ATL","ATL01","robij001","campr001","grins901","grege901","rennd901","weyel901","","",18710,"","","","","",0,0,0,0,-1,0,0,0,170,9,7,4,12,8,0,0,10,7,"laveg001","garbg001","mintg001","","gladd001",8,"brenb001",2,"davic001",9,"leonj001",7,"thoms001",3,"trilm001",4,"younj001",5,"lemaj001",6,"robij001",1,"perrg001",7,"roysj001",6,"washc001",9,"murpd001",8,"chamc001",3,"oberk001",5,"hubbg001",4,"treva001",2,"campr001",1,"mintg001","forst001"
"ATL198408060","19840806",0,"Monday",0,"F","N","LAN","ATL","ATL01","honer001","mahlr001","quicj901","davig901","harrl901","froeb901","","",32637,"","","","","",0,0,0,0,-1,0,0,0,154,9,0,2,9,8,0,1,10,6,"mahlr001","honer001","","","sax-s001",4,"amele001",9,"landk001",8,"marsm001",7,"sciom001",2,"brocg001",3,"bailb001",5,"anded001",6,"honer001",1,"ramir001",6,"johnr001",5,"washc001",9,"murpd001",8,"watsb001",3,"kommb001",7,"hubbg001",4,"treva001",2,"mahlr001",1,"hootb001",""
"ATL198408070","19840807",0,"Tuesday",0,"F","N","LAN","ATL","ATL01","penaa001","perep001","davig901","harrl901","froeb901","quicj901","","",26975,"","","","","",0,0,0,0,-1,0,0,0,198,11,2,1,9,10,1,1,8,10,"howek001","moord001","","","sax-s001",4,"whitt001",9,"landk001",8,"marsm001",7,"sciom001",2,"brocg001",3,"bailb001",5,"anded001",6,"penaa001",1,"perrg001",7,"ramir001",6,"washc001",9,"murpd001",8,"chamc001",3,"oberk001",5,"hubbg001",4,"beneb001",2,"perep001",1,"howek001","moord001"
"ATL198408080","19840808",0,"Wednesday",0,"F","N","LAN","ATL","ATL01","welcb001","brizt001","harrl901","froeb901","quicj901","davig901","","",24047,"","","","","",0,0,0,0,-1,0,0,0,158,9,5,1,9,8,0,3,7,8,"welcb001","brizt001","","","sax-s001",4,"whitt001",9,"landk001",8,"marsm001",7,"sciom001",2,"brocg001",3,"riveg001",5,"anded001",6,"welcb001",1,"ramir001",6,"oberk001",5,"perrg001",7,"murpd001",8,"chamc001",3,"linar001",9,"hubbg001",4,"beneb001",2,"brizt001",1,"howek001","garbg001"
"ATL198408090","19840809",0,"Thursday",0,"F","N","LAN","ATL","ATL01","herso001","campr001","ripps901","mcshj901","brocf901","willc901","","",23828,"","","","","",0,0,0,0,-1,0,0,0,156,9,1,0,9,4,0,0,8,5,"herso001","campr001","reusj001","","sax-s001",4,"whitt001",9,"landk001",8,"marsm001",7,"sciom001",2,"brocg001",3,"riveg001",5,"anded001",6,"herso001",1,"perrg001",7,"ramir001",6,"washc001",9,"murpd001",8,"chamc001",3,"johnr001",5,"hubbg001",4,"beneb001",2,"campr001",1,"reusj001","garbg001"
"ATL198408101","19840810",1,"Friday",0,"F","N","SDN","ATL","ATL01","dravd001","bedrs001","mcshj901","brocf901","willc901","ripps901","","",0,"","","","","",0,0,0,0,-1,0,0,0,139,9,1,3,6,6,0,2,10,7,"bedrs001","dravd001","moord001","","wigga001",4,"gwynt001",9,"garvs001",3,"nettg001",5,"kennt001",2,"mcrek001",8,"browb001",7,"tempg001",6,"dravd001",1,"roysj001",5,"ramir001",6,"washc001",9,"murpd001",8,"watsb001",3,"kommb001",7,"hubbg001",4,"beneb001",2,"bedrs001",1,"bookg001","moord001"
"ATL198408102","19840810",2,"Friday",0,"F","N","SDN","ATL","ATL01","hawka001","falcp001","brocf901","willc901","ripps901","mcshj901","","",41287,"","","","","",0,0,0,0,-1,0,0,0,158,9,10,4,17,4,1,1,10,4,"hawka001","falcp001","gossr001","","wigga001",4,"gwynt001",9,"garvs001",3,"mcrek001",8,"martc001",7,"salal001",5,"tempg001",6,"bochb002",2,"hawka001",1,"roysj001",7,"treva001",2,"washc001",9,"murpd001",8,"chamc001",3,"ramir001",6,"hubbg001",4,"johnr001",5,"falcp001",1,"gossr001","brizt001"
"ATL198408110","19840811",0,"Saturday",0,"F","N","SDN","ATL","ATL01","thurm001","mahlr001","willc901","ripps901","mcshj901","brocf901","","",45099,"","","","","",0,0,0,0,-1,0,0,0,129,9,4,1,8,4,1,1,3,5,"thurm001","mahlr001","leffc001","","wigga001",4,"gwynt001",9,"garvs001",3,"nettg001",5,"kennt001",2,"mcrek001",8,"browb001",7,"tempg001",6,"thurm001",1,"roysj001",4,"ramir001",6,"washc001",9,"murpd001",8,"watsb001",3,"linar001",7,"johnr001",5,"beneb001",2,"mahlr001",1,"leffc001","garbg001"
"ATL198408120","19840812",0,"Sunday",0,"F","D","SDN","ATL","ATL01","white001","perep001","ripps901","mcshj901","brocf901","willc901","","",23912,"","","","","",0,0,0,0,-1,0,0,0,176,9,3,5,6,8,0,1,5,9,"perep001","white001","","","wigga001",4,"gwynt001",9,"garvs001",3,"nettg001",5,"kennt001",2,"mcrek001",8,"browb001",7,"tempg001",6,"white001",1,"roysj001",5,"hubbg001",4,"washc001",9,"murpd001",8,"chamc001",3,"linar001",7,"ramir001",6,"beneb001",2,"perep001",1,"gossr001","garbg001"
"ATL198408140","19840814",0,"Tuesday",0,"F","N","PIT","ATL","ATL01","candj001","campr001","davib902","steld901","dalej901","wendh901","","",14243,"","","","","",0,0,0,0,-1,0,0,0,130,9,1,3,5,6,1,0,3,7,"campr001","candj001","moord001","","wynnm001",8,"mazzl001",7,"ray-j001",4,"thomj001",3,"penat001",2,"gonzd001",5,"lacyl001",9,"berrd001",6,"candj001",1,"roysj001",6,"treva001",2,"linar001",7,"murpd001",8,"watsb001",3,"kommb001",9,"hubbg001",4,"johnr001",5,"campr001",1,"robid001","moord001"
"ATL198408150","19840815",0,"Wednesday",0,"F","N","PIT","ATL","ATL01","rhodr001","bedrs001","steld901","dalej901","wendh901","davib902","","",12957,"","","","","",0,0,0,0,-1,0,0,0,139,9,3,7,7,7,0,1,5,3,"bedrs001","rhodr001","garbg001","","wynnm001",8,"mazzl001",7,"ray-j001",4,"thomj001",3,"penat001",2,"gonzd001",5,"lacyl001",9,"berrd001",6,"rhodr001",1,"roysj001",6,"oberk001",5,"washc001",9,"murpd001",8,"chamc001",3,"linar001",7,"hubbg001",4,"beneb001",2,"bedrs001",1,"tekuk001","garbg001"
"ATL198408160","19840816",0,"Thursday",0,"F","N","PIT","ATL","ATL01","tudoj001","mahlr001","dalej901","wendh901","davib902","steld901","","",16829,"","","","","",0,0,0,0,-1,0,0,0,140,9,5,2,9,7,0,1,8,6,"tudoj001","mahlr001","","","wynnm001",8,"mazzl001",7,"ray-j001",4,"thomj001",3,"penat001",2,"gonzd001",5,"lacyl001",9,"berrd001",6,"tudoj001",1,"roysj001",6,"oberk001",5,"washc001",9,"murpd001",8,"watsb001",3,"linar001",7,"hubbg001",4,"treva001",2,"mahlr001",1,"","dedmj001"
"ATL198408280","19840828",0,"Tuesday",0,"F","N","SLN","ATL","ATL01","anduj001","campr001","tatat901","steld901","dalej901","wendh901","","",8552,"","","","","",0,0,0,0,-1,0,0,0,178,10,5,3,15,9,2,0,11,5,"suttb001","garbg001","hortr001","","mcgew001",8,"herrt001",4,"pendt001",5,"hendg001",9,"smitl002",7,"greed001",3,"portd001",2,"smito001",6,"anduj001",1,"washc001",9,"ramir001",6,"perrg001",3,"murpd001",8,"kommb001",7,"johnr001",5,"roysj001",4,"beneb001",2,"campr001",1,"hortr001","moord001"
"ATL198408290","19840829",0,"Wednesday",0,"F","N","SLN","ATL","ATL01","cox-d001","mahlr001","steld901","dalej901","wendh901","tatat901","","",6032,"","","","","",0,0,0,0,-1,0,0,0,161,9,10,6,12,13,1,3,7,8,"allen001","mcmuc001","","","mcgew001",8,"herrt001",4,"pendt001",5,"hendg001",9,"smitl002",7,"greed001",3,"portd001",2,"smito001",6,"cox-d001",1,"washc001",9,"ramir001",6,"kommb001",7,"murpd001",8,"perrg001",3,"johnr001",5,"roysj001",4,"beneb001",2,"mahlr001",1,"suttb001","dedmj001"
"ATL198408300","19840830",0,"Thursday",0,"F","N","CHN","ATL","ATL01","sands001","perep001","mcshj901","brocf901","willc901","willb901","","",10876,"","","","","",0,0,0,0,-1,0,0,0,191,10,8,3,12,8,0,2,9,6,"smitl001","garbg001","","","dernb001",8,"sandr001",4,"mattg001",7,"morek001",3,"cey-r001",5,"boslt001",9,"lakes001",2,"veryt001",6,"sands001",1,"washc001",9,"ramir001",6,"kommb001",7,"murpd001",8,"perrg001",3,"johnr001",5,"hubbg001",4,"beneb001",2,"perep001",1,"smitl001","falcp001"
"ATL198408310","19840831",0,"Friday",0,"F","N","CHN","ATL","ATL01","trous001","brizt001","brocf901","willc901","willb901","mcshj901","","",19396,"","","","","",0,0,0,0,-1,0,0,0,146,9,2,3,4,12,1,0,4,12,"moord001","smitl001","","","dernb001",8,"sandr001",4,"mattg001",7,"morek001",3,"cey-r001",5,"boslt001",9,"lakes001",2,"bowal001",6,"trous001",1,"halla001",7,"rungp001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"roysj001",4,"beneb001",2,"brizt001",1,"smitl001","moord001"
"ATL198409010","19840901",0,"Saturday",0,"F","D","CHN","ATL","ATL01","ecked001","campr001","willc901","willb901","mcshj901","brocf901","","",28821,"","","","","",0,0,0,0,-1,0,0,0,161,9,4,1,6,8,1,2,5,7,"bordr001","mcmuc001","smitl001","","dernb001",8,"sandr001",4,"mattg001",7,"durhl001",3,"morek001",9,"cey-r001",5,"davij001",2,"bowal001",6,"ecked001",1,"halla001",7,"rungp001",6,"washc001",9,"murpd001",8,"perrg001",3,"johnr001",5,"roysj001",4,"treva001",2,"campr001",1,"smitl001","dedmj001"
"ATL198409020","19840902",0,"Sunday",0,"F","D","CHN","ATL","ATL01","ruthd001","mahlr001","willb901","mcshj901","brocf901","willc901","","",26106,"","","","","",0,0,0,0,-1,0,0,0,144,9,4,2,5,9,0,2,5,7,"ruthd001","mahlr001","smitl001","","dernb001",8,"sandr001",4,"mattg001",7,"durhl001",3,"morek001",9,"cey-r001",5,"davij001",2,"bowal001",6,"ruthd001",1,"halla001",7,"ramir001",6,"washc001",9,"murpd001",8,"chamc001",3,"johnr001",5,"rungp001",4,"beneb001",2,"mahlr001",1,"smitl001","moord001"
"ATL198409030","19840903",0,"Monday",0,"F","N","HOU","ATL","ATL01","lacom001","mcmuc001","rennd901","grege901","weyel901","marsr901","","",5331,"","","","","",0,0,0,0,-1,0,0,0,168,9,4,6,9,11,1,1,9,9,"mcmuc001","ruhlv001","garbg001","","dorab001",4,"puhlt001",9,"walld001",5,"cruzj001",7,"mumpj001",8,"cabee001",3,"reync001",6,"bailm001",2,"lacom001",1,"washc001",9,"ramir001",6,"kommb001",7,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"beneb001",2,"mcmuc001",1,"dawlb001","garbg001"
"ATL198409040","19840904",0,"Tuesday",0,"F","N","HOU","ATL","ATL01","scotm001","brizt001","weyel901","marsr901","rennd901","grege901","","",3822,"","","","","",0,0,0,0,-1,0,0,0,157,9,7,8,9,15,1,1,5,6,"moord001","dipif001","","","dorab001",4,"cabee001",3,"walld001",5,"cruzj001",7,"mumpj001",8,"bassk001",9,"ashba001",2,"reync001",6,"scotm001",1,"washc001",9,"ramir001",6,"kommb001",7,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"beneb001",2,"brizt001",1,"dipif001","moord001"
"ATL198409140","19840914",0,"Friday",0,"F","N","SFN","ATL","ATL01","robij001","mcmuc001","marsr901","engeb901","palld901","rungp901","","",9857,"","","","","",0,0,0,0,-1,0,0,0,144,9,3,0,9,7,1,1,6,6,"mintg001","moord001","","","wellb001",6,"trilm001",4,"davic001",8,"baked002",7,"brenb001",2,"sanca001",9,"browc002",5,"rabbj001",3,"robij001",1,"thomm001",7,"ramir001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"treva001",2,"mcmuc001",1,"mintg001","dedmj001"
"ATL198409150","19840915",0,"Saturday",0,"F","N","SFN","ATL","ATL01","krukm001","campr001","engeb901","palld901","rungp901","marsr901","","",16119,"","","","","",0,0,0,0,-1,0,0,0,134,9,1,4,7,8,1,0,4,7,"campr001","krukm001","","","wellb001",6,"trilm001",4,"davic001",8,"leonj001",7,"brenb001",2,"thoms001",3,"sanca001",9,"browc002",5,"krukm001",1,"thomm001",7,"ramir001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"treva001",2,"campr001",1,"calvm001",""
"ATL198409160","19840916",0,"Sunday",0,"F","D","SFN","ATL","ATL01","laskb001","mahlr001","palld901","rungp901","marsr901","engeb901","","",9526,"","","","","",0,0,0,0,-1,0,0,0,150,9,5,7,13,9,2,0,9,10,"mahlr001","laskb001","garbg001","","gladd001",8,"trilm001",4,"davic001",9,"leonj001",7,"brenb001",2,"thoms001",3,"browc002",5,"lemaj001",6,"laskb001",1,"thomm001",7,"ramir001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"beneb001",2,"mahlr001",1,"laveg001","garbg001"
"ATL198409170","19840917",0,"Monday",0,"F","N","LAN","ATL","ATL01","welcb001","perep001","harvd901","crawj901","westj901","pullf901","","",11243,"","","","","",0,0,0,0,-1,0,0,0,164,9,9,0,13,3,1,1,9,7,"welcb001","perep001","zachp001","","sax-s001",4,"anded001",5,"landk001",9,"guerp001",8,"marsm001",7,"sciom001",2,"brocg001",3,"russb001",6,"welcb001",1,"thomm001",7,"ramir001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"beneb001",2,"perep001",1,"zachp001","paynm001"
"ATL198409180","19840918",0,"Tuesday",0,"F","N","LAN","ATL","ATL01","penaa001","smitz001","crawj901","westj901","pullf901","harvd901","","",10005,"","","","","",0,0,0,0,-1,0,0,0,166,9,5,6,5,12,1,2,7,8,"garbg001","hootb001","moord001","","sax-s001",4,"anded001",5,"russb001",6,"guerp001",8,"maldc001",9,"brocg001",3,"reynr001",7,"sciom001",2,"penaa001",1,"thomm001",7,"ramir001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"beneb001",2,"smitz001",1,"howek001","moord001"
"ATL198409190","19840919",0,"Wednesday",0,"F","N","CIN","ATL","ATL01","tibbj001","mcmuc001","westj901","pullf901","harvd901","crawj901","","",4891,"","","","","",0,0,0,0,-1,0,0,0,146,9,4,2,9,5,0,1,4,8,"tibbj001","mcmuc001","powet001","","oestr001",4,"rosep001",3,"parkd001",9,"cedec001",7,"walkd001",8,"concd001",6,"krenw001",5,"guldb001",2,"tibbj001",1,"thomm001",7,"ramir001",6,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"treva001",2,"mcmuc001",1,"powet001","garbg001"
"ATL198409200","19840920",0,"Thursday",0,"F","N","CIN","ATL","ATL01","russj001","campr001","pullf901","harvd901","crawj901","westj901","","",4466,"","","","","",0,0,0,0,-1,0,0,0,147,9,3,9,7,10,1,3,8,5,"campr001","russj001","","","davie001",8,"walkd001",7,"parkd001",9,"cedec001",3,"krenw001",5,"concd001",6,"oestr001",4,"guldb001",2,"russj001",1,"thomm001",7,"treva001",2,"kommb001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"zuvep001",6,"campr001",1,"mcgaa001","dedmj001"
"ATL198409280","19840928",0,"Friday",0,"F","N","SDN","ATL","ATL01","thurm001","mcmuc001","westj901","pullf901","harvd901","crawj901","","",15733,"","","","","",0,0,0,0,-1,0,0,0,143,9,4,2,8,7,1,2,8,7,"thurm001","mcmuc001","","","wigga001",4,"gwynt001",9,"garvs001",3,"nettg001",5,"kennt001",2,"mcrek001",8,"martc001",7,"tempg001",6,"thurm001",1,"thomm001",7,"ramir001",6,"washc001",9,"murpd001",8,"perrg001",3,"johnr001",5,"rungp001",4,"beneb001",2,"mcmuc001",1,"dravd001","brizt001"
"ATL198409290","19840929",0,"Saturday",0,"F","D","SDN","ATL","ATL01","white001","mahlr001","pullf901","harvd901","crawj901","westj901","","",30131,"","","","","",0,0,0,0,-1,0,0,0,128,9,6,2,12,9,0,0,6,9,"white001","mahlr001","","","wigga001",4,"gwynt001",9,"garvs001",3,"nettg001",5,"kennt001",2,"mcrek001",8,"martc001",7,"tempg001",6,"white001",1,"thomm001",7,"zuvep001",4,"washc001",9,"murpd001",8,"perrg001",3,"ramir001",6,"johnr001",5,"beneb001",2,"mahlr001",1,"hawka001","dedmj001"
"ATL198409300","19840930",0,"Sunday",0,"F","D","SDN","ATL","ATL01","bookg001","perep001","harvd901","crawj901","westj901","pullf901","","",13489,"","","","","",0,0,0,0,-1,0,0,0,99,9,3,4,11,9,2,0,5,6,"perep001","bookg001","garbg001","","wigga001",4,"gwynt001",9,"garvs001",3,"nettg001",5,"kennt001",2,"mcrek001",8,"martc001",7,"tempg001",6,"bookg001",1,"thomm001",7,"zuvep001",4,"watsb001",3,"murpd001",8,"washc001",9,"ramir001",6,"johnr001",5,"beneb001",2,"perep001",1,"harrg001","garbg001"
