"BRO194907220","19490722",0,"Friday",0,"F","N","SLN","BRO","NYC15","mungr101","roe-p101","robbs901","dascf901","pineb101","gorea901","","",33120,"27","","Alan Boodman","1994/12/16 9:41AM","",1,1,0,0,-1,0,0,0,127,9,3,1,8,5,0,1,9,4,"mungr101","roe-p101","","","dierc101",8,"schor101",4,"musis101",9,"jonen101",3,"slaue101",7,"kazae101",5,"marim101",6,"riced101",2,"mungr101",1,"reesp101",6,"hermg101",7,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"cox-b101",5,"campr102",2,"roe-p101",1,"","palie101"
"BRO194907230","19490723",0,"Saturday",0,"F","D","SLN","BRO","NYC15","stalg103","hattj101","dascf901","pineb101","gorea901","robbs901","","",28396,"27","","Alan Boodman","1994/12/16 9:54AM","",1,1,0,0,-1,0,0,0,149,9,5,4,8,9,1,1,4,8,"wilkt101","palie101","","","dierc101",8,"schor101",4,"musis101",9,"jonen101",3,"slaue101",7,"kazae101",5,"marim101",6,"riced101",2,"stalg103",1,"reesp101",6,"hermg101",7,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"cox-b101",5,"campr102",2,"hattj101",1,"wilkt101","erskc101"
"BRO194907240","19490724",0,"Sunday",0,"F","D","SLN","BRO","NYC15","pollh101","newcd101","pineb101","gorea901","robbs901","dascf901","","",34042,"27","","Alan Boodman","1994/12/17 10:03AM","",1,1,0,0,-1,0,0,0,152,9,14,1,16,8,1,2,8,9,"pollh101","newcd101","","","schor101",4,"kleil101",5,"musis101",8,"slaue101",7,"nortr101",9,"nelsr103",3,"marim101",6,"garaj101",2,"pollh101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"olmol101",8,"browt103",7,"edwab101",2,"newcd101",1,"","erskc101"
"BRO194907250","19490725",0,"Monday",0,"F","D","SLN","BRO","NYC15","lanim101","branr103","gorea901","robbs901","dascf901","pineb101","","",27058,"27","","Alan Boodman","1994/12/17 8:35PM","",1,1,0,0,-1,0,0,0,155,9,4,4,7,6,1,0,5,10,"","","","","schor101",4,"kleil101",5,"musis101",8,"slaue101",7,"nortr101",9,"nelsr103",3,"marim101",6,"garaj101",2,"lanim101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"olmol101",8,"browt103",7,"campr102",2,"branr103",1,"martf101","roe-p101"
"BRO194908080","19490808",0,"Monday",0,"F","N","NY1","BRO","NYC15","kosld101","newcd101","conlj102","warnl101","(none)","stewb901","","",33826,"27","","Alan Boodman","1994/12/21 2:46PM","",1,1,0,0,-1,0,0,0,123,9,1,2,4,7,2,0,4,8,"newcd101","kosld101","","","thomh103",4,"lockw101",7,"thomb105",8,"mizej101",3,"marsw101",9,"gords101",5,"rignb101",6,"muelr101",2,"kosld101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"olmol101",8,"browt103",7,"campr102",2,"newcd101",1,"",""
"BRO194908120","19490812",0,"Friday",0,"F","N","BSN","BRO","NYC15","pottn102","newcd101","dascf901","pineb101","gorea901","robbs901","","",31468,"27","","Alan Boodman","1994/12/22 5:54PM","",1,1,0,0,-1,0,0,0,153,9,5,3,7,7,2,1,5,6,"pottn102","newcd101","","","stane101",4,"flete101",3,"reisp101",8,"ellib103",5,"heatj101",7,"holmt101",9,"darka101",6,"salkb101",2,"pottn102",1,"reesp101",6,"rackm101",7,"snidd101",8,"robij103",4,"hodgg101",3,"hermg101",9,"cox-b101",5,"edwab101",2,"newcd101",1,"","minnp101"
"BRO194908140","19490814",0,"Sunday",0,"F","D","BSN","BRO","NYC15","sainj101","roe-p101","pineb101","gorea901","robbs901","dascf901","","",28261,"27","","Alan Boodman","1994/12/23 9:24AM","",1,1,0,0,-1,0,0,0,152,9,2,7,9,13,2,0,9,10,"hattj101","sainj101","","","stane101",4,"flete101",3,"russj102",8,"ellib103",5,"sauee101",7,"holmt101",9,"darka101",6,"crand102",2,"sainj101",1,"reesp101",6,"rackm101",7,"snidd101",8,"robij103",4,"hermg101",9,"hodgg101",3,"cox-b101",5,"edwab101",2,"roe-p101",1,"ellig102","hattj101"
"BRO194908160","19490816",0,"Tuesday",0,"F","N","PHI","BRO","NYC15","heink101","newcd101","jordl901","goetl901","(none)","(none)","","",20071,"27","","Alan Boodman","1994/12/23 7:44PM","",1,1,0,0,-1,0,0,0,162,12,2,1,8,7,0,2,9,11,"heink101","newcd101","","","ashbr101",8,"hamng102",6,"sisld101",3,"ennid101",7,"nichb101",9,"jonew101",5,"golim101",4,"semia101",2,"heink101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"edwab101",2,"browt103",7,"snidd101",8,"newcd101",1,"",""
"BRO194908170","19490817",0,"Wednesday",0,"F","D","PHI","BRO","NYC15","donnb101","branr103","dascf901","goetl901","(none)","jordl901","","",16172,"27","","Alan Boodman","1994/12/25 9:15AM","",1,1,0,0,-1,0,0,0,186,9,11,7,11,13,0,1,9,9,"konsj101","palie101","meyer101","","ashbr101",8,"hamng102",6,"sisld101",3,"ennid101",7,"holls101",9,"jonew101",5,"golim101",4,"semia101",2,"donnb101",1,"reesp101",6,"rackm101",7,"snidd101",8,"robij103",4,"hermg101",9,"hodgg101",3,"cox-b101",5,"edwab101",2,"branr103",1,"meyer101","minnp101"
"BRO194908180","19490818",0,"Thursday",0,"F","D","PHI","BRO","NYC15","boroh101","barnr103","goetl901","jordl901","(none)","dascf901","","",7327,"27","","Alan Boodman","1994/12/25 7:00PM","",1,1,0,0,-1,0,0,0,141,9,9,5,11,11,1,1,5,7,"boroh101","barnr103","konsj101","","ashbr101",8,"hamng102",6,"sisld101",3,"ennid101",7,"holls101",9,"jonew101",5,"golim101",4,"semia101",2,"boroh101",1,"reesp101",6,"jorgs101",5,"snidd101",8,"robij103",4,"hermg101",7,"hodgg101",3,"furic101",9,"edwab101",2,"barnr103",1,"konsj101","minnp101"
"BRO194908231","19490823",1,"Tuesday",0,"F","D","SLN","BRO","NYC15","lanim101","hattj101","stewb901","conlj102","(none)","dascf901","","",29529,"27","","Alan Boodman","1994/12/27 8:16AM","",1,1,0,0,-1,0,0,0,131,9,5,3,8,8,0,2,7,5,"wilkt101","hattj101","","","dierc101",8,"schor101",4,"musis101",9,"jonen101",3,"slaue101",7,"marim101",6,"riced101",2,"glavt101",5,"lanim101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"browt103",7,"campr102",2,"snidd101",8,"hattj101",1,"wilkt101","minnp101"
"BRO194908232","19490823",2,"Tuesday",0,"F","N","SLN","BRO","NYC15","pollh101","roe-p101","conlj102","dascf901","(none)","stewb901","","",30642,"27","","Alan Boodman","1994/12/27 12:27PM","",1,1,0,0,-1,0,0,0,147,9,3,4,8,9,1,1,6,8,"roe-p101","pollh101","","","dierc101",8,"schor101",4,"musis101",9,"jonen101",3,"slaue101",7,"marim101",6,"riced101",2,"glavt101",5,"pollh101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"mccom101",7,"campr102",2,"snidd101",8,"roe-p101",1,"",""
"BRO194908240","19490824",0,"Wednesday",0,"F","D","SLN","BRO","NYC15","braza101","newcd101","dascf901","warnl101","stewb901","conlj102","","",24400,"27","","Alan Boodman","1994/12/27 3:12PM","",1,1,0,0,-1,0,0,0,125,9,0,6,6,11,1,0,7,7,"newcd101","braza101","","","schor101",4,"marim101",6,"musis101",8,"slaue101",7,"nortr101",9,"nelsr103",3,"garaj101",2,"glavt101",5,"braza101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"mccom101",8,"campr102",2,"olmol101",7,"newcd101",1,"martf101",""
"BRO194908251","19490825",1,"Thursday",0,"F","D","CHN","BRO","NYC15","schmj101","barnr103","barla901","barrg901","(none)","balll901","","",0,"27","","Alan Boodman","1994/12/27 7:19PM","",1,1,0,0,-1,0,0,0,154,9,4,0,6,4,0,2,12,9,"schmj101","barnr103","","","terww101",4,"cavap101",9,"smalr101",6,"saueh101",7,"pafka101",8,"reich101",3,"owenm101",2,"ramab101",5,"schmj101",1,"reesp101",6,"cox-b101",5,"olmol101",7,"robij103",4,"hodgg101",3,"mccom101",9,"campr102",2,"rackm101",8,"barnr103",1,"","erskc101"
"BRO194908252","19490825",2,"Thursday",0,"F","D","CHN","BRO","NYC15","leond103","bantj101","barrg901","balll901","(none)","barla901","","",27631,"27","","Alan Boodman","1994/12/28 9:28AM","",1,1,0,0,-1,0,0,0,228,9,1,3,6,6,2,0,8,8,"bantj101","leond103","palie101","","terww101",4,"cavap101",9,"smalr101",6,"saueh101",7,"pafka101",8,"reich101",3,"owenm101",2,"ramab101",5,"leond103",1,"reesp101",6,"rackm101",8,"cox-b101",5,"robij103",4,"hodgg101",3,"mccom101",9,"campr102",2,"olmol101",7,"bantj101",1,"muncb101","palie101"
"BRO194908260","19490826",0,"Friday",0,"F","N","CHN","BRO","NYC15","rushb101","hattj101","balll901","barla901","(none)","barrg901","","",22711,"27","","Alan Boodman","1994/12/28 2:32PM","",1,1,0,0,-1,0,0,0,145,9,4,2,8,6,1,3,6,7,"muncb101","hattj101","laded101","","terww101",4,"jeffh101",9,"smalr101",6,"saueh101",7,"pafka101",8,"reich101",3,"owenm101",2,"ramab101",5,"rushb101",1,"reesp101",6,"rackm101",7,"snidd101",8,"robij103",4,"hermg101",9,"hodgg101",3,"cox-b101",5,"campr102",2,"hattj101",1,"laded101","palie101"
"BRO194908270","19490827",0,"Saturday",0,"F","D","CHN","BRO","NYC15","hackw102","roe-p101","barla901","barrg901","(none)","balll901","","",12911,"27","","Alan Boodman","1994/12/29 1:46PM","",1,1,0,0,-1,0,0,0,121,9,1,6,9,9,2,1,7,5,"roe-p101","hackw102","","","terww101",4,"cavap101",9,"smalr101",6,"saueh101",7,"pafka101",8,"reich101",3,"owenm101",2,"ramab101",5,"hackw102",1,"reesp101",6,"rackm101",7,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"cox-b101",5,"campr102",2,"roe-p101",1,"chipb101",""
"BRO194908280","19490828",0,"Sunday",0,"F","D","PIT","BRO","NYC15","chesb101","newcd101","goetl901","rearb901","(none)","jordl901","","",23663,"27","","Alan Boodman","1994/12/29 4:09PM","",1,1,0,0,-1,0,0,0,144,9,0,9,4,11,2,1,8,7,"newcd101","chesb101","","","rojes101",6,"hoppj102",3,"safft101",8,"kiner101",7,"walkd101",9,"castp102",5,"basgm101",4,"mccuc101",2,"chesb101",1,"reesp101",6,"cox-b101",5,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"campr102",2,"mccom101",7,"newcd101",1,"lombv101",""
"BRO194908290","19490829",0,"Monday",0,"F","N","PIT","BRO","NYC15","chamc102","bantj101","rearb901","goetl901","(none)","jordl901","","",24031,"27","","Alan Boodman","1994/12/29 5:59PM","",1,1,0,0,-1,0,0,0,127,9,1,5,6,9,0,0,3,6,"bantj101","chamc102","","","rojes101",6,"hoppj102",3,"safft101",8,"kiner101",7,"westw102",9,"castp102",5,"murtd101",4,"mccuc101",2,"chamc102",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"campr102",2,"hodgg101",3,"snidd101",8,"mccom101",7,"bantj101",1,"gumbh101",""
"BRO194908300","19490830",0,"Tuesday",0,"F","D","PIT","BRO","NYC15","dickm101","barnr103","jordl901","goetl901","(none)","rearb901","","",13708,"27","","Alan Boodman","1994/12/30 9:21AM","",1,1,0,0,-1,0,0,0,135,9,3,4,7,6,0,0,6,4,"barnr103","dickm101","","","rojes101",6,"hoppj102",3,"safft101",8,"kiner101",7,"westw102",9,"castp102",5,"murtd101",4,"masip101",2,"dickm101",1,"reesp101",6,"cox-b101",5,"snidd101",8,"robij103",4,"campr102",2,"hodgg101",3,"furic101",9,"mccom101",7,"barnr103",1,"",""
"BRO194909011","19490901",1,"Thursday",0,"F","D","CIN","BRO","NYC15","fox-h101","hattj101","gorea901","robbs901","(none)","pineb101","","",10116,"27","","Alan Boodman","1994/12/30 9:35AM","",1,1,0,0,-1,0,0,0,164,9,8,11,8,12,1,1,5,10,"erskc101","fox-h101","branr103","","adamb103",4,"lowrp101",7,"hattg101",5,"coopw102",2,"litwd101",9,"stalv101",6,"klust101",3,"wyroj101",8,"fox-h101",1,"reesp101",6,"cox-b101",5,"snidd101",8,"robij103",4,"campr102",2,"hodgg101",3,"furic101",9,"whitd103",7,"hattj101",1,"fanof101","branr103"
"BRO194909012","19490901",2,"Thursday",0,"F","N","CIN","BRO","NYC15","wehmh101","roe-p101","robbs901","pineb101","(none)","gorea901","","",18925,"27","","Alan Boodman","1994/12/30 1:36PM","",1,1,0,0,-1,0,0,0,177,10,4,3,10,8,0,0,10,7,"wehmh101","palie101","","","hattg101",5,"lowrp101",7,"litwd101",9,"blooj101",4,"stalv101",6,"howed102",2,"klust101",3,"wyroj101",8,"wehmh101",1,"reesp101",6,"cox-b101",5,"whitd103",7,"robij103",4,"hodgg101",3,"furic101",9,"campr102",2,"mccom101",8,"roe-p101",1,"","palie101"
"BRO194909051","19490905",1,"Monday",0,"F","D","BSN","BRO","NYC15","spahw101","hattj101","pineb101","robbs901","(none)","gorea901","","",22052,"27","","Alan Boodman","1994/12/31 12:32PM","",1,1,0,0,-1,0,0,0,158,9,2,7,4,9,3,0,8,7,"erskc101","spahw101","minnp101","","stane101",4,"sists101",8,"ryanc102",6,"ellib103",5,"russj102",7,"sauee101",9,"sandr102",3,"crand102",2,"spahw101",1,"reesp101",6,"cox-b101",5,"furic101",9,"robij103",4,"hodgg101",3,"campr102",2,"snidd101",8,"mccom101",7,"hattj101",1,"","minnp101"
"BRO194909052","19490905",2,"Monday",0,"F","D","BSN","BRO","NYC15","ellig102","roe-p101","gorea901","robbs901","(none)","pineb101","","",33123,"27","","Alan Boodman","1995/01/01 10:06AM","",1,1,0,0,-1,0,0,0,154,9,2,13,7,13,2,1,6,8,"roe-p101","ellig102","","","stane101",4,"sists101",8,"ryanc102",6,"ellib103",5,"russj102",7,"sauee101",9,"flete101",3,"livim101",2,"ellig102",1,"reesp101",6,"jorgs101",5,"furic101",9,"robij103",4,"hodgg101",3,"campr102",2,"snidd101",8,"mccom101",7,"roe-p101",1,"barrr101",""
"BRO194909060","19490906",0,"Tuesday",0,"F","N","BSN","BRO","NYC15","voisb101","newcd101","robbs901","pineb101","(none)","gorea901","","",28681,"27","","Alan Boodman","1995/01/01 3:44PM","",1,1,0,0,-1,0,0,0,137,9,2,10,6,11,3,0,7,7,"newcd101","voisb101","","","sists101",4,"flete101",3,"rickm101",8,"ellib103",5,"heatj101",7,"holmt101",9,"ryanc102",6,"crand102",2,"voisb101",1,"reesp101",6,"jorgs101",5,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"rackm101",7,"campr102",2,"newcd101",1,"antoj103",""
"BRO194909070","19490907",0,"Wednesday",0,"F","N","BSN","BRO","NYC15","bickv101","bantj101","pineb101","gorea901","(none)","robbs901","","",12063,"27","","Alan Boodman","1995/01/02 8:19AM","",1,1,0,0,-1,0,0,0,150,9,4,5,6,7,0,3,8,6,"bantj101","pottn102","hattj101","","stane101",4,"sists101",6,"flete101",3,"rickm101",8,"heatj101",7,"holmt101",9,"ryanc102",5,"crand102",2,"bickv101",1,"reesp101",6,"jorgs101",5,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"rackm101",7,"campr102",2,"bantj101",1,"pottn102","hattj101"
"BRO194909080","19490908",0,"Thursday",0,"F","N","NY1","BRO","NYC15","kennm101","barnr103","stewb901","conlj102","(none)","warnl101","","",22036,"27","","Alan Boodman","1995/01/02 8:51AM","",1,1,0,0,-1,0,0,0,200,9,7,12,9,10,1,2,11,8,"erskc101","kennm101","palie101","","rignb101",6,"lockw101",7,"thomh103",4,"marsw101",9,"thomb105",8,"gords101",5,"haasb102",3,"westw101",2,"kennm101",1,"reesp101",6,"mikse101",5,"furic101",9,"robij103",4,"hodgg101",3,"edwab101",7,"campr102",2,"snidd101",8,"barnr103",1,"hartc102","palie101"
"BRO194909090","19490909",0,"Friday",0,"F","D","NY1","BRO","NYC15","kosld101","roe-p101","conlj102","warnl101","(none)","stewb901","","",11331,"27","","Alan Boodman","1995/01/02 11:10AM","",1,1,0,0,-1,0,0,0,135,9,10,1,13,9,0,3,5,7,"kosld101","roe-p101","","","rignb101",6,"lockw101",7,"gords101",5,"thomb105",8,"marsw101",9,"haasb102",3,"thomh103",4,"muelr101",2,"kosld101",1,"reesp101",6,"mikse101",5,"furic101",9,"robij103",4,"hodgg101",3,"edwab101",7,"campr102",2,"snidd101",8,"roe-p101",1,"","barnr103"
"BRO194909100","19490910",0,"Saturday",0,"F","D","NY1","BRO","NYC15","kennm101","newcd101","warnl101","stewb901","(none)","conlj102","","",20570,"27","","Alan Boodman","1995/01/02 1:01PM","",1,1,0,0,-1,0,0,0,141,9,4,5,8,8,3,2,7,6,"palie101","kennm101","","","rignb101",6,"lockw101",7,"thomh103",4,"marsw101",9,"thomb105",8,"gords101",5,"lafaj101",3,"muelr101",2,"kennm101",1,"reesp101",6,"mikse101",5,"furic101",9,"robij103",4,"hodgg101",3,"edwab101",7,"campr102",2,"snidd101",8,"newcd101",1,"","palie101"
"BRO194909110","19490911",0,"Sunday",0,"F","D","NY1","BRO","NYC15","jones103","bantj101","stewb901","conlj102","(none)","warnl101","","",26138,"27","","Alan Boodman","1995/01/03 8:32AM","",1,1,0,0,-1,0,0,0,185,9,5,10,9,9,4,2,10,9,"erskc101","zabaa101","","","rignb101",6,"lockw101",7,"thomh103",4,"marsw101",9,"thomb105",8,"gords101",5,"haasb102",3,"muelr101",2,"jones103",1,"reesp101",6,"jorgs101",5,"snidd101",8,"robij103",4,"hodgg101",3,"furic101",9,"edwab101",7,"campr102",2,"bantj101",1,"hartc102","erskc101"
"BRO194909240","19490924",0,"Saturday",0,"F","N","PHI","BRO","NYC15","thomj101","newcd101","jordl901","goetl901","rearb901","boggd901","","",34083,"27","","Alan Boodman","1995/01/05 4:08PM","",1,1,0,0,-1,0,0,0,136,9,1,8,4,12,2,1,6,6,"newcd101","thomj101","","","ashbr101",8,"hamng102",6,"sisld101",3,"ennid101",7,"semia101",2,"nichb101",9,"jonew101",5,"golim101",4,"thomj101",1,"reesp101",6,"mikse101",5,"furic101",9,"robij103",4,"hodgg101",3,"olmol101",7,"campr102",2,"snidd101",8,"newcd101",1,"millb103",""
"BRO194909250","19490925",0,"Sunday",0,"F","D","PHI","BRO","NYC15","heink101","branr103","goetl901","rearb901","boggd901","jordl901","","",33452,"27","","Alan Boodman","1995/01/05 4:23PM","",1,1,0,0,-1,0,0,0,143,9,5,3,11,9,0,1,8,9,"meyer101","bantj101","","","ashbr101",8,"hamng102",6,"sisld101",3,"ennid101",7,"semia101",2,"nichb101",9,"jonew101",5,"golim101",4,"heink101",1,"reesp101",6,"mikse101",5,"furic101",9,"robij103",4,"hodgg101",3,"olmol101",7,"campr102",2,"snidd101",8,"branr103",1,"meyer101","newcd101"
