"WS2196707280","19670728",0,"Friday",0,"F","N","CAL","WS2","WAS10","hamij101","ortep101","odomj901","soarh901","salea901","runge901","","",8755,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,162,9,2,8,6,10,1,0,4,6,"ortep101","hamij101","","howaf102","cardj101",7,"repor101",8,"fregj101",6,"mincd101",3,"hallj107",9,"satrt101",5,"rodgb102",2,"knoob101",4,"hamij101",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"valef101",9,"epstm101",3,"casap101",2,"saveb101",4,"cullt101",6,"ortep101",1,"coatj101",""
"WS2196707290","19670729",0,"Saturday",0,"F","D","CAL","WS2","WAS10","newmf101","bertf101","soarh901","salea901","runge901","odomj901","","",4753,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,159,9,2,3,6,8,0,3,8,8,"cox-c101","rojam101","baldd101","howaf102","cardj101",8,"heldw101",5,"fregj101",6,"skowb101",3,"mortb101",9,"reicr101",7,"rodgb102",2,"knoob101",4,"newmf101",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"valef101",9,"epstm101",3,"casap101",2,"saveb101",4,"cullt101",6,"bertf101",1,"rojam101","baldd101"
"WS2196707301","19670730",1,"Sunday",0,"F","D","CAL","WS2","WAS10","clarr104","moorb105","salea901","runge901","odomj901","soarh901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,161,9,1,11,8,10,3,0,7,5,"moorb105","clarr104","humpb102","","cardj101",8,"heldw101",5,"fregj101",6,"skowb101",3,"mortb101",9,"reicr101",7,"rodgb102",2,"knoob101",4,"clarr104",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"valef101",9,"epstm101",3,"casap101",2,"saveb101",4,"cullt101",6,"moorb105",1,"cimip101","humpb102"
"WS2196707302","19670730",2,"Sunday",0,"F","D","CAL","WS2","WAS10","brung101","colej102","runge901","odomj901","soarh901","salea901","","",21368,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,179,9,10,2,11,8,2,1,8,8,"brung101","colej102","kelsb101","","repor101",8,"fregj101",6,"hallj107",9,"mincd101",3,"reicr101",7,"satrt101",5,"knoob101",4,"taylh102",2,"brung101",1,"cullt101",6,"mcmuk101",5,"howaf102",7,"petec101",9,"alleh104",8,"saveb101",4,"nen-d101",3,"camid101",2,"colej102",1,"kelsb101","knowd101"
"WS2196708010","19670801",0,"Tuesday",0,"F","N","MIN","WS2","WAS10","chand102","pascc102","odomj901","soarh901","salea901","runge901","","",25184,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,176,9,5,4,9,12,1,1,9,8,"chand102","pascc102","worta101","olivt102","carer001",4,"tovac101",5,"olivt102",9,"killh102",3,"allib103",7,"versz101",6,"uhlat101",8,"zimmj101",2,"chand102",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"valef101",9,"epstm101",3,"casap101",2,"saveb101",4,"cullt101",6,"pascc102",1,"worta101","knowd101"
"WS2196708020","19670802",0,"Wednesday",0,"F","N","MIN","WS2","WAS10","kaatj101","ortep101","soarh901","salea901","runge901","odomj901","","",17795,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,191,11,4,5,8,10,0,0,4,4,"cox-c101","worta101","","alleh104","carer001",4,"tovac101",5,"olivt102",9,"killh102",3,"allib103",7,"versz101",6,"uhlat101",8,"zimmj101",2,"kaatj101",1,"cullt101",4,"mcmuk101",5,"howaf102",7,"petec101",9,"alleh104",8,"casap101",2,"nen-d101",3,"brine101",6,"ortep101",1,"worta101","cox-c101"
"WS2196708150","19670815",0,"Tuesday",0,"F","N","CLE","WS2","WAS10","wills102","moorb105","stewb902","dimul901","neudj901","stevj901","","",27138,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,144,9,3,0,7,5,0,0,5,5,"wills102","knowd101","","wagnl101","hintc101",9,"wagnl101",7,"alvim101",5,"hortt101",3,"demed101",8,"simsd101",2,"fullv101",4,"browl104",6,"wills102",1,"cullt101",5,"alleh104",8,"howaf102",7,"valef101",9,"nen-d101",3,"casap101",2,"alleb105",4,"brine101",6,"moorb105",1,"","cox-c101"
"WS2196708160","19670816",0,"Wednesday",0,"F","N","CLE","WS2","WAS10","hargs101","pascc102","dimul901","neudj901","stevj901","stewb902","","",15209,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,149,9,1,0,2,3,0,0,4,4,"hargs101","pascc102","","hortt101","mayel101",9,"davav101",8,"wagnl101",7,"hortt101",3,"alvim101",5,"simsd101",2,"fullv101",4,"browl104",6,"hargs101",1,"cullt101",5,"alleh104",8,"howaf102",7,"valef101",9,"nen-d101",3,"casap101",2,"alleb105",4,"brine101",6,"pascc102",1,"",""
"WS2196708170","19670817",0,"Thursday",0,"F","N","CLE","WS2","WAS10","tianl101","ortep101","neudj901","stevj901","stewb902","dimul901","","",12408,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,314,16,8,3,16,10,1,1,12,11,"conne102","lined101","alleb101","salmc101","mayel101",9,"davav101",8,"wagnl101",7,"hortt101",3,"alvim101",5,"simsd101",2,"fullv101",4,"browl104",6,"tianl101",1,"saveb101",5,"alleh104",8,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"alleb105",4,"cullt101",6,"ortep101",1,"alleb101","pridb101"
"WS2196708180","19670818",0,"Friday",0,"F","N","KC1","WS2","WAS10","huntj101","bertf101","stevj901","stewb902","dimul901","neudj901","","",9488,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,167,9,6,7,10,7,1,1,7,3,"humpb102","lindp101","","cullt101","campb101",6,"hersm101",9,"cated101",7,"harrk101",3,"greed102",5,"nossj101",8,"donaj101",4,"roofp101",2,"huntj101",1,"saveb101",5,"valef101",8,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"alleb105",4,"cullt101",6,"bertf101",1,"lindp101","humpb102"
"WS2196708190","19670819",0,"Saturday",0,"F","D","KC1","WS2","WAS10","nashj101","noldd101","stewb902","dimul901","neudj901","stevj901","","",5568,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,164,9,5,1,9,3,0,2,10,2,"nashj101","noldd101","rodrr101","gosgj101","campb101",6,"donaj101",4,"websr102",7,"harrk101",3,"gosgj101",9,"cated101",5,"roofp101",2,"nossj101",8,"nashj101",1,"saveb101",5,"alleb105",4,"howaf102",7,"nen-d101",3,"petec101",9,"valef101",8,"casap101",2,"cullt101",6,"noldd101",1,"rodrr101","knowd101"
"WS2196708251","19670825",1,"Friday",0,"F","N","NYA","WS2","WAS10","stotm101","bertf101","ashfe901","flahr901","salea901","ricej901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,181,9,7,5,13,10,0,3,8,6,"stotm101","bertf101","womad101","whitr101","clarh101",4,"trest101",7,"mantm101",3,"smitc105",5,"robib101",8,"whitr101",9,"tillb101",2,"amarr101",6,"stotm101",1,"saveb101",4,"stroe101",8,"mcmuk101",5,"petec101",9,"epstm101",3,"alleh104",7,"casap101",2,"cullt101",6,"bertf101",1,"womad101","lined101"
"WS2196708252","19670825",2,"Friday",0,"F","N","NYA","WS2","WAS10","verbj101","humpb102","flahr901","salea901","ricej901","ashfe901","","",16790,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,163,9,2,1,5,7,2,3,8,8,"verbj101","humpb102","womad101","robib101","clarh101",4,"whitr101",9,"whits101",7,"smitc105",5,"robib101",8,"gibbj101",2,"hegam101",3,"amarr101",6,"verbj101",1,"saveb101",4,"stroe101",8,"mcmuk101",5,"petec101",9,"epstm101",3,"alleh104",7,"cullt101",6,"camid101",2,"humpb102",1,"womad101","baldd101"
"WS2196708260","19670826",0,"Saturday",0,"F","D","NYA","WS2","WAS10","barbs102","pascc102","salea901","ricej901","ashfe901","flahr901","","",5688,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,179,9,3,4,8,8,1,1,8,7,"cox-c101","hamis101","","valef101","clarh101",4,"trest101",7,"mantm101",3,"smitc105",5,"robib101",8,"whitr101",9,"gibbj101",2,"amarr101",6,"barbs102",1,"cullt101",4,"mcmuk101",5,"howaf102",7,"petec101",9,"alleh104",8,"casap101",2,"epstm101",3,"brine101",6,"pascc102",1,"hamis101","cox-c101"
"WS2196708270","19670827",0,"Sunday",0,"F","D","NYA","WS2","WAS10","petef101","ortep101","ricej901","ashfe901","flahr901","salea901","","",10341,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,143,9,8,2,10,9,0,0,5,6,"petef101","ortep101","womad101","trest101","clarh101",4,"trest101",7,"mantm101",3,"smitc105",5,"robib101",8,"gibbj101",2,"whitr101",9,"amarr101",6,"petef101",1,"cullt101",4,"mcmuk101",5,"howaf102",7,"petec101",9,"alleh104",8,"casap101",2,"epstm101",3,"brine101",6,"ortep101",1,"womad101","bertf101"
"WS2196708280","19670828",0,"Monday",0,"F","N","CHA","WS2","WAS10","horlj101","pridb101","ashfe901","flahr901","salea901","ricej901","","",5875,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,136,9,1,2,8,5,0,0,6,5,"pridb101","horlj101","baldd101","mcmuk101","bufod101",5,"causw101",4,"wardp102",7,"boyek101",3,"colar101",9,"berrk101",8,"josed101",2,"hansr102",6,"horlj101",1,"saveb101",4,"stroe101",8,"mcmuk101",5,"valef101",9,"epstm101",3,"alleh104",7,"casap101",2,"cullt101",6,"pridb101",1,"wilhh101","baldd101"
"WS2196708290","19670829",0,"Tuesday",0,"F","N","CHA","WS2","WAS10","johnt001","bosmd101","flahr901","salea901","ricej901","ashfe901","","",7982,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,129,9,0,3,5,5,0,0,5,4,"bosmd101","johnt001","","howaf102","bufod101",5,"causw101",4,"wardp102",7,"boyek101",3,"colar101",9,"berrk101",8,"josed101",2,"hansr102",6,"johnt001",1,"cullt101",4,"mcmuk101",5,"howaf102",7,"petec101",9,"alleh104",8,"casap101",2,"epstm101",3,"brine101",6,"bosmd101",1,"lockb102",""
"WS2196708300","19670830",0,"Wednesday",0,"F","N","CHA","WS2","WAS10","klagf101","pascc102","salea901","ricej901","ashfe901","flahr901","","",9492,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,124,9,5,1,7,8,1,1,4,7,"klagf101","pascc102","lockb102","wardp102","ageet101",8,"bufod101",5,"mccrt102",3,"wardp102",7,"causw101",4,"berrk101",9,"josed101",2,"hansr102",6,"klagf101",1,"saveb101",4,"stroe101",8,"mcmuk101",5,"petec101",9,"epstm101",3,"alleh104",7,"casap101",2,"cullt101",6,"pascc102",1,"lockb102","cox-c101"
"WS2196709041","19670904",1,"Monday",0,"F","D","BOS","WS2","WAS10","mored103","pascc102","soarh901","runge901","hallb901","odomj901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,151,9,2,5,4,10,1,2,3,8,"pascc102","mored103","knowd101","petec101","foy-j101",5,"adaij101",4,"yastc101",7,"harrk101",9,"smitr101",8,"scotg102",3,"petrr101",6,"howae101",2,"mored103",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"saveb101",4,"cullt101",6,"pascc102",1,"branb102","knowd101"
"WS2196709042","19670904",2,"Monday",0,"F","D","BOS","WS2","WAS10","stepj103","noldd101","runge901","hallb901","odomj901","soarh901","","",32355,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,161,9,6,4,8,9,0,1,8,6,"stepj103","lined101","wyatj102","adaij101","tartj101",9,"joned102",5,"yastc101",7,"smitr101",8,"siebn101",3,"petrr101",6,"andrm101",4,"ryanm101",2,"stepj103",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"nen-d101",3,"petec101",9,"alleb105",4,"camid101",2,"brine101",6,"noldd101",1,"wyatj102","humpb102"
"WS2196709050","19670905",0,"Tuesday",0,"F","N","BOS","WS2","WAS10","bellg102","bertf101","hallb901","odomj901","soarh901","runge901","","",9093,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,152,9,8,2,11,8,2,1,6,8,"bellg102","bertf101","","scotg102","foy-j101",5,"adaij101",4,"yastc101",7,"scotg102",3,"smitr101",8,"harrk101",9,"petrr101",6,"howae101",2,"bellg102",1,"stroe101",8,"mcmuk101",5,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"alleb105",4,"brine101",6,"bertf101",1,"","baldd101"
"WS2196709080","19670908",0,"Friday",0,"F","N","CAL","WS2","WAS10","clarr104","ortep101","runge901","hallb901","odomj901","soarh901","","",6472,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,136,9,4,0,10,2,0,1,8,2,"clarr104","ortep101","","fregj101","rodra101",5,"fregj101",6,"hallj107",9,"mincd101",3,"repor101",8,"mortb101",7,"rodgb102",2,"knoob101",4,"clarr104",1,"valef101",8,"mcmuk101",5,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"alleb105",4,"brine101",6,"ortep101",1,"","baldd101"
"WS2196709090","19670909",0,"Saturday",0,"F","D","CAL","WS2","WAS10","mcglj101","pascc102","hallb901","odomj901","soarh901","runge901","","",2918,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,130,9,0,4,5,9,0,0,8,6,"knowd101","mcglj101","","nen-d101","rodra101",5,"fregj101",6,"hallj107",9,"mincd101",3,"repor101",8,"mortb101",7,"satrt101",4,"rodgb102",2,"mcglj101",1,"valef101",8,"mcmuk101",5,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"alleb105",4,"cullt101",6,"pascc102",1,"kelsb101","knowd101"
"WS2196709100","19670910",0,"Sunday",0,"F","D","CAL","WS2","WAS10","brung101","bosmd101","odomj901","soarh901","runge901","hallb901","","",4310,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,125,9,2,3,7,9,0,0,6,6,"lined101","rojam101","","casap101","rodra101",5,"fregj101",6,"hallj107",9,"mincd101",3,"repor101",8,"reicr101",7,"rodgb102",2,"knoob101",4,"brung101",1,"cullt101",6,"mcmuk101",5,"howaf102",7,"petec101",9,"alleh104",8,"casap101",2,"nen-d101",3,"coggf101",4,"bosmd101",1,"rojam101","lined101"
"WS2196709110","19670911",0,"Monday",0,"F","N","MIN","WS2","WAS10","chand102","colej102","honoj901","chyln901","drumc901","sprim901","","",5368,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,171,9,13,5,15,8,3,2,10,7,"perrj102","cox-c101","","killh102","uhlat101",8,"tovac101",5,"killh102",3,"olivt102",9,"allib103",7,"carer001",4,"zimmj101",2,"versz101",6,"chand102",1,"valef101",8,"mcmuk101",5,"howaf102",7,"nen-d101",3,"petec101",9,"casap101",2,"coggf101",4,"cullt101",6,"colej102",1,"perrj102","lined101"
"WS2196709120","19670912",0,"Tuesday",0,"F","N","MIN","WS2","WAS10","merrj102","bertf101","chyln901","drumc901","sprim901","honoj901","","",6367,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,145,9,4,5,12,10,0,2,9,5,"bertf101","merrj102","knowd101","bertf101","uhlat101",8,"tovac101",4,"killh102",3,"olivt102",9,"allib103",7,"rollr101",5,"batte101",2,"versz101",6,"merrj102",1,"cullt101",6,"alleh104",8,"mcmuk101",5,"howaf102",7,"casap101",2,"valef101",9,"coggf101",4,"nen-d101",3,"bertf101",1,"worta101","knowd101"
"WS2196709130","19670913",0,"Wednesday",0,"F","N","MIN","WS2","WAS10","kaatj101","ortep101","drumc901","sprim901","honoj901","chyln901","","",7499,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,134,9,3,2,5,9,1,0,4,7,"kaatj101","ortep101","chand102","killh102","uhlat101",8,"tovac101",5,"killh102",3,"olivt102",9,"allib103",7,"carer001",4,"zimmj101",2,"versz101",6,"kaatj101",1,"cullt101",6,"alleh104",8,"mcmuk101",5,"howaf102",7,"casap101",2,"valef101",9,"coggf101",4,"nen-d101",3,"ortep101",1,"chand102","cox-c101"
"WS2196709201","19670920",1,"Wednesday",0,"F","N","BAL","WS2","WAS10","phoet101","bosmd101","stevj901","stewb902","dimul901","neudj901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,140,9,4,3,11,7,1,4,7,6,"phoet101","bosmd101","drabm101","","belam101",6,"may-d101",9,"blaip101",8,"robif103",7,"robib104",5,"blefc101",3,"johnd105",4,"etcha101",2,"phoet101",1,"valef101",9,"alleh104",8,"howaf102",7,"epstm101",3,"coggf101",4,"mcmuk101",5,"casap101",2,"cullt101",6,"bosmd101",1,"drabm101","baldd101"
"WS2196709202","19670920",2,"Wednesday",0,"F","N","BAL","WS2","WAS10","lopem101","narub101","stewb902","dimul901","neudj901","stevj901","","",3765,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,195,10,6,3,11,8,1,0,8,11,"fishe102","knowd101","","may-d101","belam101",6,"johnd105",4,"blaip101",8,"robib104",5,"blefc101",3,"may-d101",7,"bowes103",9,"hanel101",2,"lopem101",1,"brine101",6,"alleh104",8,"howaf102",7,"mcmuk101",5,"coggf101",4,"valef101",9,"epstm101",3,"camid101",2,"narub101",1,"fishe102","humpb102"
"WS2196709210","19670921",0,"Thursday",0,"F","N","BAL","WS2","WAS10","leond101","pridb101","dimul901","neudj901","stevj901","stewb902","","",1718,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,171,11,3,4,4,8,0,5,7,8,"baldd101","mills101","","cullt101","belam101",6,"may-d101",9,"blaip101",8,"robif103",7,"robib104",5,"blefc101",3,"johnd105",4,"etcha101",2,"leond101",1,"valef101",9,"alleh104",8,"howaf102",7,"epstm101",3,"coggf101",4,"mcmuk101",5,"casap101",2,"brine101",6,"pridb101",1,"mills101","baldd101"
"WS2196709221","19670922",1,"Friday",0,"F","N","DET","WS2","WAS10","wilse102","bertf101","neudj901","stevj901","stewb902","dimul901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,163,9,8,3,13,7,1,1,12,4,"wilse102","bertf101","","","stanm101",8,"mcaud101",4,"kalia101",9,"hortw101",7,"freeb103",2,"wertd103",5,"mathe101",3,"tracd101",6,"wilse102",1,"valef101",9,"alleh104",8,"petec101",7,"epstm101",3,"coggf101",4,"mcmuk101",5,"casap101",2,"cullt101",6,"bertf101",1,"","cox-c101"
"WS2196709222","19670922",2,"Friday",0,"F","N","DET","WS2","WAS10","lolim101","moorb105","stevj901","stewb902","dimul901","neudj901","","",11185,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,172,9,4,0,8,4,1,1,15,6,"lolim101","moorb105","","freeb103","stanm101",8,"mcaud101",4,"kalia101",9,"hortw101",7,"freeb103",2,"wertd103",5,"mathe101",3,"tracd101",6,"lolim101",1,"valef101",9,"alleh104",8,"howaf102",3,"petec101",7,"mcmuk101",5,"coggf101",4,"camid101",2,"brine101",6,"moorb105",1,"","knowd101"
"WS2196709240","19670924",0,"Sunday",0,"F","D","DET","WS2","WAS10","sparj101","ortep101","stewb902","dimul901","neudj901","stevj901","","",8667,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,167,9,4,5,12,8,2,1,11,6,"humpb102","lashf101","","valef101","mcaud101",6,"lumpj101",4,"kalia101",9,"hortw101",7,"mathe101",3,"nortj101",8,"freeb103",2,"wertd103",5,"sparj101",1,"valef101",9,"alleh104",8,"howaf102",7,"epstm101",3,"coggf101",4,"mcmuk101",5,"casap101",2,"cullt101",6,"ortep101",1,"hillj101","humpb102"
